data_name,data_link,data_source,data_source_link,data_description,dataset_date_sourced,data_file
"Africa Climate Data
Updated August 7, 2024 | Created August 7, 2024
OpenUp",https://open.africa/dataset/africa-climate-data,OpenUp,https://open.africa/organization/openup?sort=metadata_modified+desc,This dataset has no description,"Updated August 7, 2024 | Created August 7, 2024",https://open.africa/dataset/africa-climate-data
"Rapid characterisation of farming systems in Africa RISING - MALI
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/rapid-characterisation-of-farming-systems-in-africa-rising-mali,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Household and community survey in support of Africa RISING farming systems analysis,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/rapid-characterisation-of-farming-systems-in-africa-rising-mali
"MilkIT Project - Innovation Platforms monitoring and evaluation studies 2013-...
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/milkit-project-innovation-platforms-monitoring-and-evaluation-studies-2013-2014,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Data gathering and analysis of the impact of innovation platforms’ structure on the conduct of its members and on achieving their objectives,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/milkit-project-innovation-platforms-monitoring-and-evaluation-studies-2013-2014
"Africa RISING- effects of P-fertilizer rates on Groundnut Yield in northern G...
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/africa-rising-effects-of-p-fertilizer-rates-on-groundnut-in-northern-ghana,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Evaluate adaptability and suitability of groundnut varieties to different ecozones,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/africa-rising-effects-of-p-fertilizer-rates-on-groundnut-in-northern-ghana
"The Influence of Socio-economic, Behavioural and Environmental Factors on Tae...
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/paz,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"The Influence of Socio-economic, Behavioural and Environmental Factors on Taenia spp. Transmission in Western Kenya: Evidence from a Cross-sectional Survey in Humans and Pigs","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/paz
"Analysis of Soil Related Constraints for Sustainable Intensification
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/analysis-of-soil-related-constraints-for-sustainable-intensification,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"FAO estimates that agricultural intensification contributes about 80% of increased crop production in developing countries. Thus sustainable intensification (SI) will requires,...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/analysis-of-soil-related-constraints-for-sustainable-intensification
"Africa RISING - Malawi. Phosphorus fertilization in legume systems
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/africa-rising-malawi-phosphorus-fertilization-in-legume-systesms,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,The Malawi project has local theme 'Agro-ecological intensification in Malawi through action research with smallholder farmers' with a lot of emphasis on co-learning with...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/africa-rising-malawi-phosphorus-fertilization-in-legume-systesms
"Mali Africa RISING Baseline Evaluation Survey (Mali ARBES)
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/mli_arbes,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Household and community survey in support of Africa RISING M&E,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/mli_arbes
"Maize and Pigeonpea Intercropping
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/maize-and-pigeonpea-intercropping,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,The project tested different spatial maize/pigeonpea arrangements in the field with already recommended varieties that are differentiated by maturity periods (which affect...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/maize-and-pigeonpea-intercropping
"LIVES - Baseline Socio-economic Survey
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/lives-baseline,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"LIVES is an initiative designed by the International Livestock Research Institute (ILRI), the International Water Management Institute (IWMI) and their national partners to...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/lives-baseline
"Baseline survey on household and farmer organization in Bougouni and Koutiala
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/houehold_farmer_survey,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,The survey activities concerned farmer organizations and focused on their activities. This was mainly to know their working methods especially in water and land management. The...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/houehold_farmer_survey
"IMPACT Lite - Nyando
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/implite-nyando,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"The Integrated Modelling Platform for Mixed Animal Crop systems (IMPACT) was developed to encourage data sharing by using standard protocols, and allowing tools to be linked to...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/implite-nyando
"AVCD Program - Root Crops (POTATO) Continuous Monitoring
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/avcdpotatocontinuous,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"The overall goal of the AVCD Root Crops value chain component is to help create strong, sustainable value chains to increase productivity and incomes, and improve nutrition for...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/avcdpotatocontinuous
"Mali AfricaRISING Agronomic trials in Bougouni (2013)
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/mali_trials,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Trials on integrated intensification options for cereals and legumes in Bougouni (2013),"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/mali_trials
"Rapid characterisation of farming systems in Africa RISING - MALAWI
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/rapid-characterisation-of-farming-systems-in-africa-rising-malawi,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Household and community survey in support of Africa RISING farming systems analysis,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/rapid-characterisation-of-farming-systems-in-africa-rising-malawi
"Promoting open source seed systems for beans, forage legumes, millet and sorg...
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/bioversity-socialseeds,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"To help resource-poor male and female farmers better cope with climate change, this project will increase the availability and diversity of climate-smart varieties of four...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/bioversity-socialseeds
"Integration of vegetables into maize-based farming systems in Babati: Cost-be...
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/integration-of-vegetables-into-maize-based-farming-systems-in-babati-cba,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,We undertake a profitability analysis of the incremental changes in existing practices by farmers in comparison with standard farmer practices so as to enable farmers to...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/integration-of-vegetables-into-maize-based-farming-systems-in-babati-cba
"Crop diversification in maize-based cropping system: Maize-sesame intercropping
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/crop-diversification-in-maize-based-cropping-system-maize-sesame-intercropping,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Raising and sustaining productivity in cereal-legume cropping systems in northern Ghana,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/crop-diversification-in-maize-based-cropping-system-maize-sesame-intercropping
"AVCD Program - Root Crops (OFSP) Baseline
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/avcdspotatobaseline,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"As part of the Accelerated Value Chain Development (AVCD) Program, the root crops value chain aims to transform Potato and Sweetpotato Food Security, Nutrition and Incomes in...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/avcdspotatobaseline
"Climate Streamflow data
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/climate-data,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"The data contains rainfall,temperature,Annual PET & aridity and Annual rainfall and Variability from Navrongo,Ghana","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/climate-data
"Test and disseminate technologies to intensity vegetable mono-cropping
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/test-and-disseminate-technologies-to-intensity-vegetable-mono-cropping,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Integrating vegetable into cereal-legume cropping productions systems in Ghana,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/test-and-disseminate-technologies-to-intensity-vegetable-mono-cropping
"Index Based Livestock Insurance (IBLI) Marsabit Household Survey
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/ibli-marsabit-r1,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"The first (baseline) round of socio-economic household survey to evaluate the impact of Index Based Livestock Insurance (IBLI) in Marsabit, Northern Kenya. International...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/ibli-marsabit-r1
"Africa RISING - Malawi. Yield cuts survey
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/africa-rising-malawi-yield-cuts-survey,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,A survey that involving estimating yield in farmer field for rich and poor fields,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/africa-rising-malawi-yield-cuts-survey
"DGEA1 Household Selection Survey
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/dgea-hhsel,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Germplasm for Dairy Development in East Africa. Phase I: Identifying appropriate germplasm and delivery mechanisms (DGEA1 ). DGEA1 will determine what are the most appropriate...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/dgea-hhsel
"IMPACT Lite - Wote
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/implite-wote,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"The Integrated Modelling Platform for Mixed Animal Crop systems (IMPACT) was developed to encourage data sharing by using standard protocols, and allowing tools to be linked to...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/implite-wote
"AIP Pakistan
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/aippakistan,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,AIP Pakistan,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/aippakistan
"AFRICAN CHICKEN GENETIC GAINS (ACGG) - Ethiopia Baseline - Public
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/acggethbaselinepublic,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"The main objectives of the baseline activities are to establish baseline values for key program indicators and to characterize chicken production systems, management practices,...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/acggethbaselinepublic
"Africa RISING Tanzania - Maize intensification using fertilizer
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/africa-rising-tanzania-intesifying-maize-piegeon-intercropping-system-through-p-fertilization,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Using appropriate fertilizer recommendations and effective fertilizer materials is important to meet nutrient requirements of maize and sustain soil fertility. Unlike other...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/africa-rising-tanzania-intesifying-maize-piegeon-intercropping-system-through-p-fertilization
"AFRICAN CHICKEN GENETIC GAINS (ACGG) - Tanzania Baseline - Public
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/acggtzbaselinepublic,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"The main objectives of the baseline activities are to establish baseline values for key program indicators and to characterize chicken production systems, management practices,...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/acggtzbaselinepublic
"Ghana Africa RISING Baseline Evaluation Survey Ghana ARBES)
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/gha_arbes,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Household and community survey in support of Africa RISING M&E,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/gha_arbes
"Tanzania Africa RISING Baseline Evaluation Survey (Tanzania ARBES)
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/tza_arbes,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Household and community survey in support of Africa RISING M&E,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/tza_arbes
"Kenya Smallholder dairy project - Nutrient Balance survey
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/sdp-nutrient-balance-survey,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,The longitudinal study was carried as a sequel to the characterisation survey that was conducted in 15 districts within the central highlands and parts of Western Kenya. Based...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/sdp-nutrient-balance-survey
"AVCD Program - Dairy Annual Survey 2018
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/avcddairyannual2018,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"The overall purpose of the USAID-funded Feed the Future AVCD Dairy Value Chain component is to improved diet diversity, food security and rural incomes by improving milk...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/avcddairyannual2018
"Mali AfricaRISING Integrated intensification options for livestock feeding
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/mali_sheep_feeding,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"Sheep feeding trials conducted in Yorobougoula, Sibirila, and Dieba","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/mali_sheep_feeding
"Ethiopia Africa RISING Baseline Evaluation Survey (Ethiopia ARBES)
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/eth_arbes,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Household and community survey in support of Africa RISING M&E,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/eth_arbes
"Agronomic survey to estimate actual yield obtained by farmers in their own pr...
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/estimate-difference-in-yield-between-farmers-current-practices-and-management-strategies,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Estimation of yields of the two crops was undertaken on two representative sections of a field on plots 10 m by 10 m. Data taken on each of the plots included agronomic...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/estimate-difference-in-yield-between-farmers-current-practices-and-management-strategies
"AVCD Program - DTC Annual Survey 2017
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/avcddtcannual2017,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,The overall purpose of the USAID-funded Feed the Future AVCD DTC Value Chain ------------*-,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/avcddtcannual2017
"AFRICAN CHICKEN GENETIC GAINS (ACGG) - ON STATION
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/acggonstation,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"A program for accessing, testing, adapting, and catalyzing public-private partnerships for multiplying and making available well-adapted low-input chickens for productivity...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/acggonstation
"AVCD Program - Beneficiaries Continuous Monitoring
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/avcdbeneficiaries,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"The overall purpose of the USAID-funded Feed the Future AVCD Program is to improved diet diversity, food security and rural incomes of households in selected regions of Kenya.","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/avcdbeneficiaries
"Community based seed multiplication
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/seed_multiplication,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"crop management data, yield data, FFS attendence data","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/seed_multiplication
"AFRICAN CHICKEN GENETIC GAINS (ACGG) - On Station Ethiopia
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/acggonstationeth,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"A program for accessing, testing, adapting, and catalyzing public-private partnerships for multiplying and making available well-adapted low-input chickens for productivity...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/acggonstationeth
"Safe Food, Fair Food (SFFF) project
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/safefoodfairfood-project,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,The project is working to improve the livelihoods of the poor by reducing the health risks associated with pig-sourced food and by improving nutrition and market access for...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/safefoodfairfood-project
"HT - SAS - Base-line household survey - Kenya
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/htsas-hs-kenya,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Humidtropics - Systems Analysis and Synthesis - Base-line household survey - Kenya This dataset contains household base-line data in Kenya action sites (Kisumi and Vihiga) that...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/htsas-hs-kenya
"Rice yield in demonstration plots in targeted districts in Tanzania
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/rice-yield-in-demonstration-plots-in-targeted-districts-in-tanzania,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Rice yield estimation was done by farmers and VAEOs with the guidance of rice team researchers.,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/rice-yield-in-demonstration-plots-in-targeted-districts-in-tanzania
"AVCD Program - Livestock Rangeland Resource Access
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/avcdlivestockrangeland,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Accelerated Value Chain Development Rangeland Resource Access in Nothern Kenya. Working in northern Kenya to increase pastoralists’ incomes from sales of livestock by 50% by...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/avcdlivestockrangeland
"Raising and sustaining productivity in cereal-legume cropping systems in nort...
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/raising-and-sustaining-productivity-in-cereal-legume-cropping-systems-in-northern-ghana,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Scaling-up sustainable cropping practices: 'Zia' and 'Micro-dosing',"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/raising-and-sustaining-productivity-in-cereal-legume-cropping-systems-in-northern-ghana
"AFRICAN CHICKEN GENETIC GAINS (ACGG) - On Station Nigeria
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/acggonstationng,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"A program for accessing, testing, adapting, and catalyzing public-private partnerships for multiplying and making available well-adapted low-input chickens for productivity...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/acggonstationng
"Promotion of quality seed for POTATO
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/quality_seed_promotion,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"On farm trials were conducted to compare the performance of quality seed versus poor quality seed, field day at flowering and harvesting season, cost-benefit analysis using...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/quality_seed_promotion
"Soil and Water quality data
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/soil-and-water-quality-data,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"Soil and water quality analysis for three Africa RISING communities i.e. Nyangua, Duko, Bonia, and specific vegetable hubs in Nyangua and Tekuru","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/soil-and-water-quality-data
"Fertilizer Study Gender Babati
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/fertilizer-study-gender-babati,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Qualitative follow-up to coupon intervention in Babati,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/fertilizer-study-gender-babati
"Livestock and Fish Credit Providers survey of Ethiopian small ruminants value...
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/crp37ethvchain-credprov,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Quantitative survey along the small ruminant value chains in Ethiopia Current set contains 7 credit providers. WARNING: Data cleaning is on going. We remind users that data...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/crp37ethvchain-credprov
"AfricaRISING Project- Local agro-ecological knowledge as a basis for sustaina...
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/tree-crop-livestock-systems-in-the-ethiopian-highlands-sinana-woreda-oromo-region,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"This study provides results from local knowledge studies conducted in Sinana woreda, Oromo region. The local knowledge was used as a means of understanding fine-scale variation...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/tree-crop-livestock-systems-in-the-ethiopian-highlands-sinana-woreda-oromo-region
"Rapid characterisation of farming systems in Africa RISING - TANZANIA
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/rapid-characterisation-of-farming-systems-in-africa-rising-tanzania,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Household and community survey in support of Africa RISING farming systems analysis,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/rapid-characterisation-of-farming-systems-in-africa-rising-tanzania
"Genetic diversity in Napier grass
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/genetic-diversity-in-napier-grass,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,The data set contain raw data of DNA sequences and DArT (Diversity arrays technology) markers,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/genetic-diversity-in-napier-grass
"ADA Nicaragua - Baseline Survey
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/adanicbaseline,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Increasing the productivity of dual-purpose cattle in Nicaragua through use of appropriate breed types and application of best husbandry practices. ADA Nicaragua seeks to...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/adanicbaseline
"Africa RISING - The effect of nutrition management on the performance of loca...
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/africa-rising-the-effect-of-nutrition-management-on-the-performance-of-local-chickens-in-tanzan,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"This proposal focuses on forages and feed as a key opportunity for driving sustainable intensification of crop livestock systems in Tanzania. In 2013-2014, the livestock...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/africa-rising-the-effect-of-nutrition-management-on-the-performance-of-local-chickens-in-tanzan
"Africa RISING-On-farm testing and dissemination of combination of technologie...
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/on-farm-testing-and-dissemination-of-combination-of-technologies,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,On-farm testing and dissemination of combination of technologies to evaluate performance and farmer preference for early maize varieties,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/on-farm-testing-and-dissemination-of-combination-of-technologies
"ILRI Kapiti Sheep
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/ilri-kapiti-sheep,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,The sheep flock at the ILRI ranch in Kapiti was established in November 1997 as an experimental population comprising both pure-bred and cross-bred Dorper and Red Maasai sheep....,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/ilri-kapiti-sheep
"Data for Cost Benefit Analysis (CBA) for Vegetable technologies in Babati Tan...
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/data-for-cost-benefit-analysis-cba-for-vegetable-technologies-in-babati-tanzania-2015,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Estimating the yield and economic performance of participatory evaluated elite vegetable cultivars within intensified farming systems in Tanzania,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/data-for-cost-benefit-analysis-cba-for-vegetable-technologies-in-babati-tanzania-2015
"AVCD Program - Livestock Continuous Monitoring
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/avcdlivestockcontinuous,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"The overall purpose of the USAID-funded Feed the Future AVCD Livestock Value Chain component is to increase income from sales of livestock by 50% by 2018, lifting an additional...","Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/avcdlivestockcontinuous
"AVCD Program - DTC Annual Survey 2018
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/avcddtcannual2018,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,The overall purpose of the USAID-funded Feed the Future AVCD DTC Value Chain ------------*-,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/avcddtcannual2018
"Africa RISING - Common forages in communal grazing land
Updated August 17, 2019 | Created August 17, 2019
ILRI",https://open.africa/dataset/my-dataset,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,Crops residues commonly fed to ruminants by smallholder farmers were sampled at crop maturity from October to November 2014 and analyzed for their chemical composition to...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/my-dataset
"Secondary School Enrolment by Age and sex
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/takwimu-za-shule-za-sekondari-zilizoainishwa-kwa-uandikishaji-umri-na-jinsi,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,This dataset has no description,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/takwimu-za-shule-za-sekondari-zilizoainishwa-kwa-uandikishaji-umri-na-jinsi
"HIV prevalence among young people
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/hiv-prevalence-among-young-people,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,Young people age 15-24 are an important group to monitor for reduction of HIV incidence. This was specified in the United Nations General Assembly Special Session (UNGASS) on...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/hiv-prevalence-among-young-people
"Access to an insecticide-treated net (ITN)
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/access-to-an-insecticide-treated-net-itn,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,Tanzania HIV/Malaria Indicator Survey (THMIS) presents the proportion of the population that could sleep under an insecticide-treated net (ITN) if each ITN in the household were...,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/access-to-an-insecticide-treated-net-itn
"List of Primary Schools with Number of Teachers per School
Updated August 17, 2019 | Created August 17, 2019
Tanzania National Bureau of Statistics",https://open.africa/dataset/orodha-ya-shule-za-msingi-kwa-kata-na-idadi-ya-walimu,Tanzania National Bureau of Statistics,https://open.africa/organization/tanzania-national-bureau-of-statistics?sort=metadata_modified+desc,This data set shows the number of all and qualified teachers per primary school,"Updated August 17, 2019 | Created August 17, 2019",https://open.africa/dataset/orodha-ya-shule-za-msingi-kwa-kata-na-idadi-ya-walimu
